FileName;Collection;Status;Pass;Prefix
vocals_Rush - 2112 Pt. 6 Soliloquy.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
vocals_Rush - 2112 Pt. 7 Grand Finale.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
vocals_Rush - 2112 Pt.1 (Overture, The Temples of Syrinx).wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
vocals_Rush - 2112 Pt.2 (Discovery, Presentation).wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
vocals_Rush - 2112 Pt.3 (Oracle The Dream, Soliloquy, Grand Finale).wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
vocals_Rush - Caravan.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
vocals_Rush - Closer To The Heart.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;R
vocals_Rush - Fly By Night.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
vocals_Rush - Limelight.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
vocals_Rush - Red Barchetta.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
vocals_Rush - Red Barchetta (Jammit).wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
vocals_Rush - Subdivisions.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
vocals_Rush - Subdivisions (Jammit).wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
vocals_Rush - The Spirit of Radio (Live).wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
vocals_Rush - Tom Sawyer.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
vocals_Rush - Tom Sawyer (Jammit).wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
vocals_Rush - Vital Signs (Jammit).wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
vocals_Rush - Working Man.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;R
vocals_Rush - Working Man (Vault Edition).wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;R
