FileName;Collection;Status;Pass;Prefix
vocals_Avenged Sevenfold - Bat Country.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Aerosmith - Lover Alot.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Aerosmith - Livin' On The Edge.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Animotion - Obsession.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;A
vocals_Anthrax - Im The Man.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;A
vocals_Atreyu - Coffin Nails.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Against Me! - Stop!.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Anthrax - Metal Thrashing Mad.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;A
vocals_Anthrax - Madhouse.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;A
vocals_Alice Cooper - Schools Out (Live).wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;A
vocals_Andromeda - Veil of Illumination (Part 2).wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_AWB- PUTP (MT).wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;A
vocals_Alice Cooper - I'm Eighteen.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;A
vocals_Andromeda - Veil of Illumination (Part 1).wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_All That Remains - Chiron.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Alan Jackson - Good Time.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;A
vocals_Alanis Morissette - Ironic.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;A
vocals_Alice Cooper - Vengeance is Mine.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;A
vocals_AFI - Beautiful Thieves.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Aerosmith - Love In An Elevator.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Amberian Dawn - Arctica.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_A Day To Remember - All I Want.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_ace-of-base-the-sign_257.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;A
vocals_Audioslave - Gasoline.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Alice in Chains - Would.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;A
vocals_Amy Winehouse - Rehab.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Authority Zero - No Regrets.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Avenged Sevenfold - So Far Away.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_andy-grammer-honey-im-good-remix-contest_712.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Aerosmith - Rag Doll.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;A
vocals_Alice Cooper - Poision.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Aerosmith - Sweet Emotion.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;A
vocals_Avenged Sevenfold - Unholy Confessions.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;A
vocals_A Day To Remember - The Downfall Of Us All.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Aerosmith - I Dont Want to Miss a Thing ^.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Aerosmith - Janies Got a Gun ^.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Alice Cooper - Under My Wheels (Live).wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;A
vocals_Alice Cooper - Billion Dollar Babies (Live).wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;A
vocals_Anberlin - The Feel Good Drag.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_And Your Bird Can Sing.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;A
vocals_Amon Amarth - Twilight of the Thunder God.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Angels & Airwaves - It Hurts.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_All Time Low - Weightless.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_At the Gates - Blinded By Fear.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_A Hard Day's Night.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;A
vocals_Arctic Monkeys - R U Mine.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;A
vocals_Arch Enemy - Nemesis.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;A
vocals_All-American Rejects - Real World.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;A
vocals_All You Need Is Love.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;A
vocals_An Endless Sporatic - From the Blue, Point of No Return, T.T.R.T.S.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;A
vocals_Aerosmith - Back in the Saddle.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;A
