FileName;Collection;Prefix;Status;Pass
instrumental_04. I Bleed.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;BAD;False
instrumental_05 - Bring Me To Life.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_05 - Dance the Night Away.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;GOOD;True
instrumental_05 - Monsoon.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_05. Camera Eye.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;BAD;False
instrumental_05. Don't Cha Stop.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_05. Green Day - Last of the American Girls.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_05. Guns N' Roses - If The World.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_05. Poison Was The Cure.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_05. Smokin'.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_05. Squeeze - Cool for Cats.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_06. Guns N' Roses - There Was A Time.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;GOOD;True
instrumental_06. Hella Good.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;BAD;False
instrumental_06. Lucretia.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_06. You're All I've Got Tonight.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;BAD;False
instrumental_07 - Dope Nose.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;BAD;False
instrumental_07. Bye Bye Love.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;BAD;False
instrumental_07. Pearl Jam - Oceans.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_07. Sticky Sweet.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;BAD;False
instrumental_07. Tornado Of Souls.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_07. Underneath It All.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_08. Excuse Me Mr.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;GOOD;True
instrumental_08. Linkin Park - One Step Closer.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;GOOD;True
instrumental_08. Moving In Stereo.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_08. Mr. Grieves.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_09 - The End of Heartache.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_09. All Mixed Up.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_09. John Lennon -  How.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
instrumental_09. Running.wav;RockBand-GuitarHero_rb-spreadsheet-PERFECT;0;PERFECT;True
