FileName;Collection;Status;Pass;Prefix
vocals_Marilyn Manson - The Dope Show.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;M
vocals_Men at Work - Down Under.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;M
vocals_Machine Head - Is There Anybody Out There.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;M
vocals_Miranda Lambert - Gunpowder & Lead.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;M
vocals_Machine Head - Aesthetics of Hate.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;M
vocals_My Chemical Romance - Helena.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;M
vocals_Megadeth - Tornado of Souls.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;M
vocals_Megadeth - Holy Wars... The Punishment Due.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;M
vocals_Megadeth - Poison Was the Cure.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;M
vocals_MC Frontalot feat. Brad Sucks - Livin' at the Corner of Dude & Catastrophe.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;M
vocals_Muse - Hysteria.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;M
vocals_Maroon 5 - Makes Me Wonder.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;M
vocals_Metric - Combat Baby.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;M
vocals_Marilyn Manson - The Beauiful People.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;M
vocals_Megadeth - Lucretia.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;M
vocals_Machinae Supremacy - Laser Speed Force.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;M
vocals_Morrissey - Irish Blood, English Heart.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;M
vocals_Montgomery Gentry - Gone.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;M
vocals_Martina McBride - This One's for the Girls.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;M
vocals_My Chemical Romance - Welcome To The Black Parade.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;M
vocals_Meat Loaf - Paradise by the Dashboard Light.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;M
vocals_Mission of Burma - That's How I Escaped My Certain Fate.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;M
vocals_Miranda Cosgrove - Headphones On.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;M
vocals_Miley Cyrus - See You Again.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;M
vocals_Max Martin - Please Don't Leave Me Multitrack.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;M
vocals_Men at Work - Overkill.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;M
vocals_Machinae Supremacy - Indiscriminate Murder is Counter-Productive.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;M
vocals_Mission of Burma - That's When I Reach for My Revolver.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;M
vocals_Megadeth - Symphony of Destruction.wav;RockBand-GuitarHero_rb-spreadsheet;GOOD;True;M
vocals_Miley Cyrus - Party in the U.S.A.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;M
vocals_Morbid Angel - Existo Vulgore.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;M
vocals_Maroon 5 - Moves Like Jagger.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;M
vocals_Miley Cyrus - 7 Things.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;M
vocals_Machinae Supremacy - Rocket Dragon.wav;RockBand-GuitarHero_rb-spreadsheet;PERFECT;True;M
vocals_Marilyn Manson - The Beautiful People.wav;RockBand-GuitarHero_rb-spreadsheet;BAD;False;M
